stationID,date,time,precip_past1h,temp_mean_past1h,humidity_past1h,wind_speed,pressure
6069,08/03/2017,4,0,-5.6,85.8,1.5,1006.7
6069,08/03/2017,5,0,-5.7,85.8,1.2,1006.5
6069,08/03/2017,6,0,-5.8,86.8,1.9,1006.4
6069,08/03/2017,7,0,-4.8,86.3,2.5,1005.9
6069,08/03/2017,8,0,-3.6,80.6,2.9,1005.5
6069,08/03/2017,9,0,-2.8,78.1,3.3,1005.1
6069,08/03/2017,10,0,-1.5,80.8,5.2,1004.2
6069,08/03/2017,11,0,0,83.1,5.9,1003.4
6069,08/03/2017,12,0,1.5,83.5,5.6,1002.8
6069,08/03/2017,13,0.1,2.2,82.5,5.4,1002.2
6069,08/03/2017,14,0.8,2,87.4,5.5,1001.4
6069,08/03/2017,15,0.9,1.5,91.2,5.9,1001
6069,08/03/2017,16,0,1.7,92.2,5.9,1000.1
6069,08/03/2017,17,0,2.1,91.9,5.9,999.4
6069,08/03/2017,18,0,2.3,92.5,4.7,999.5
6069,08/03/2017,19,0,2.6,93.7,5,999
6069,08/03/2017,20,0.1,2.9,94.1,4.5,998.9
6069,08/03/2017,21,0.1,3.2,94.3,3.5,999.2
6069,08/03/2017,22,0,3.7,94.4,3.8,999.5
6069,08/03/2017,23,0,4,94.7,4.1,999.3
6069,09/03/2017,0,0,4.1,94.7,3.5,999.8
6069,09/03/2017,1,0,4,94.4,3.3,1000.1
6069,09/03/2017,2,0,3.3,93.8,3.3,1000
6069,09/03/2017,3,0,3.2,93.5,3.7,999.9
6069,09/03/2017,4,0,3,93.3,2.8,1000.1
6069,09/03/2017,5,0,3.1,93,2.6,1000.4
6069,09/03/2017,6,0,2.5,93.1,2.1,1000.9
6069,09/03/2017,7,0,2.1,93.8,2.3,1001.2
6069,09/03/2017,8,0,2.6,94.1,2.7,1001.3
6069,09/03/2017,9,0,3.7,94.1,3.1,1001.4
6069,09/03/2017,10,0,5.1,93.2,3,1001.6
6069,09/03/2017,11,0,6.7,88.5,3.6,1001.8
6069,09/03/2017,12,0,8.2,79.5,4.6,1001.9
6069,09/03/2017,13,0,8.8,74,4.1,1001.4
6069,09/03/2017,14,0,9.4,69.9,4,1000.9
6069,09/03/2017,15,0.1,8.8,69,4.6,1000.5
6069,09/03/2017,16,3.7,6.4,86.2,3.1,1000.6
6069,09/03/2017,17,1.1,5.4,89.8,2.8,1001.1
6069,09/03/2017,18,0.2,4.8,89.8,1.4,1001.8
6069,09/03/2017,19,0.2,4.6,91.4,1.9,1002.6
6069,09/03/2017,20,0,4.3,91.9,2.6,1003.2
6069,09/03/2017,21,0,3.7,92.4,3.2,1003.8
6069,09/03/2017,22,0,4.1,93.2,3.7,1004.5
6069,09/03/2017,23,0,4.7,92,4.7,1004.8
6069,10/03/2017,0,0,5,90.1,6.1,1005.4
6069,10/03/2017,1,0,5.2,88.3,6.9,1005.8
6069,10/03/2017,2,0,5,87.8,7,1005.8
6069,10/03/2017,3,0,4.7,88.2,7.2,1005.9
6069,10/03/2017,4,0,4.6,88.2,6.1,1006.4
6069,10/03/2017,5,0,4.5,88.2,5.8,1007.1
6069,10/03/2017,6,0,4.2,88.3,5.7,1007.8
6069,10/03/2017,7,0,3.7,89.1,5.9,1008.7
6069,10/03/2017,8,0,4.4,88.5,6.3,1009.8
6069,10/03/2017,9,0,5.4,85.3,5.8,1010.7
6069,10/03/2017,10,0,6.3,80,5.9,1011.6
6069,10/03/2017,11,0,7,76.2,6.1,1012.2
6069,10/03/2017,12,0,7.2,75.8,5.1,1012.3
6069,10/03/2017,13,0,7.1,73.8,5.6,1012.4
6069,10/03/2017,14,0,7.4,71.8,4.8,1012.6
6069,10/03/2017,15,0,7.6,69.9,5.7,1013
6069,10/03/2017,16,0,7.4,71.6,4.3,1013
6069,10/03/2017,17,0,6.3,74.2,3.4,1013.4
6069,10/03/2017,18,0,4.9,79.8,2.8,1013.8
6069,10/03/2017,19,0,3.7,85.2,1.8,1014
6069,10/03/2017,20,0,2.9,89.6,1.7,1014.4
6069,10/03/2017,21,0,3.6,93.4,3.8,1014.8
6069,10/03/2017,22,0,3.9,94.1,2.9,1014.8
6069,10/03/2017,23,0,4,94.2,2.5,1014.9
6069,11/03/2017,0,0,4.1,94.3,2.7,1015
6069,11/03/2017,1,0,4,94.3,2.9,1015.3
6069,11/03/2017,2,0,3.7,94.2,2.1,1015.3
6069,11/03/2017,3,0,3.6,94.2,1.8,1015.1
6069,11/03/2017,4,0,3.4,94.1,1.8,1015.2
6069,11/03/2017,5,0,3.3,94.4,2,1014.9
6069,11/03/2017,6,0,3.2,94.6,1.8,1014.7
6069,11/03/2017,7,0,3.2,94.6,1.9,1015.1
6069,11/03/2017,8,0,3.7,94.7,2.5,1015.2
6069,11/03/2017,9,0,5.4,90.2,1.5,1016.1
6069,11/03/2017,10,0,7.2,76,1,1016.4
6069,11/03/2017,11,0,8.4,67,1.1,1016.4
6069,11/03/2017,12,0,9.3,61.2,1.9,1016.3
6069,11/03/2017,13,0,8.9,63.8,2.8,1016
6069,11/03/2017,14,0,9,65.4,3.6,1015.9
6069,11/03/2017,15,0,8.4,70.4,3.5,1015.6
6069,11/03/2017,16,0,8,70.1,4.3,1015.3
6069,11/03/2017,17,0,7.1,72.3,3.5,1015.3
6069,11/03/2017,18,0,5.7,76.3,3,1015.2
6069,11/03/2017,19,0,4.2,86.4,3.3,1015.3
6069,11/03/2017,20,0,3.4,89,2.2,1015.4
6069,11/03/2017,21,0.1,2.2,88.9,1.7,1015.3
6069,11/03/2017,22,0,1.4,91.1,2.2,1015.3
6069,11/03/2017,23,0,1.5,92.6,2.9,1015.6
6069,12/03/2017,0,0.1,6.3,94.7,3.2,1005.8
6069,12/03/2017,1,0,6.6,94.7,3.5,1005.3
6069,12/03/2017,2,0.3,6.8,94.6,3.8,1004.6
6069,12/03/2017,3,0.2,6.7,94.6,3.6,1004.1
6069,12/03/2017,4,0,6.9,94.6,3.9,1003.7
6069,12/03/2017,5,0,6.8,93.8,4,1003.6
6069,12/03/2017,6,0,5.9,88,4.1,1003.5
6069,12/03/2017,7,0,5.1,88.6,3.7,1003.4
6069,12/03/2017,8,0,4.8,89,3.6,1003.4
6069,12/03/2017,9,0,4.4,88,3.5,1003.5
6069,12/03/2017,10,0,5,86.8,3.5,1003.6
6069,12/03/2017,11,0,6,83.6,4.4,1003.8
6069,12/03/2017,12,0,6.4,81.4,5.3,1003.6
6069,12/03/2017,13,0,6.3,81.6,5.1,1003.4
6069,12/03/2017,14,0,5.9,71.1,6.6,1003.5
6069,12/03/2017,15,0,5,70.6,5.1,1003.5
6069,12/03/2017,16,0,4.6,68.2,5.9,1003.4
6069,12/03/2017,17,0,4.2,69.5,5.8,1003.6
6069,12/03/2017,18,0,3.8,72.3,5.4,1004
6069,12/03/2017,19,0,3.6,73.7,5.5,1004.1
6069,12/03/2017,20,0,3.6,72.8,5.9,1004.2
6069,12/03/2017,21,0,3.4,73.2,5,1004.2
6069,12/03/2017,22,0,3.1,75.1,4.6,1004.4
6069,12/03/2017,23,0,3.1,76.3,4.4,1004.8
6069,13/03/2017,0,0,1.6,82.4,5.4,1014.5
6069,13/03/2017,1,0,1.5,84.9,4.8,1014.6
6069,13/03/2017,2,0,1.5,86.1,4.4,1014.5
6069,13/03/2017,3,0,1.3,87.3,3.5,1014.4
6069,13/03/2017,4,0,1.1,88.9,4.5,1014
6069,13/03/2017,5,0,1,89.4,4.5,1013.7
6069,13/03/2017,6,0,1,89.5,3.7,1013.4
6069,13/03/2017,7,0,1.3,87.8,3.7,1013.5
6069,13/03/2017,8,0,1.7,86.9,3.5,1013.7
6069,13/03/2017,9,0,2.3,85.3,3.9,1013.9
6069,13/03/2017,10,0,3,82.7,3,1014.4
6069,13/03/2017,11,0,3.9,79.5,3.5,1014.5
6069,13/03/2017,12,0.1,4.2,81.9,4.1,1014.1
6069,13/03/2017,13,0,4.9,80.7,4,1013.6
6069,13/03/2017,14,0,5.4,78.3,3,1013.4
6069,13/03/2017,15,0,5.9,75.6,2.6,1013.7
6069,13/03/2017,16,0,6.2,72.1,3,1013.9
6069,13/03/2017,17,0,6.1,73.9,2.4,1013.7
6069,13/03/2017,18,0,6,78.3,3.2,1014.2
6069,13/03/2017,19,0,5.6,84.5,3.2,1014.4
6069,13/03/2017,20,0,5.2,90.6,3.4,1014.6
6069,13/03/2017,21,0,5.1,91.8,3.9,1014.8
6069,13/03/2017,22,0,5,91.1,3.2,1014.9
6069,13/03/2017,23,0,5.1,88.5,2.6,1015
6069,14/03/2017,0,0,5,89.2,3,1015.2
6069,14/03/2017,1,0,4.9,90.6,2.9,1014.8
6069,14/03/2017,2,0,4.6,92.6,3.2,1014.4
6069,14/03/2017,3,0,4.8,93.8,3.3,1014.5
6069,14/03/2017,4,0,5,93.7,2.9,1014.3
6069,14/03/2017,5,0,4.8,93,2.9,1013.9
6069,14/03/2017,6,0,4.8,92.8,2.5,1013.8
6069,14/03/2017,7,0,4.8,92.4,3.2,1013.7
6069,14/03/2017,8,0,5.2,91,4,1013.3
6069,14/03/2017,9,0,6.1,87.8,4.6,1013
6069,14/03/2017,10,0,7.1,84.6,5.1,1012.7
6069,14/03/2017,11,0,8.6,80.7,5.3,1011.7
6069,14/03/2017,12,0,10,77.4,5.9,1011.2
6069,14/03/2017,13,0,10,77.4,6.5,1010.4
6069,14/03/2017,14,0.2,8.8,86.5,6.2,1010.2
6069,14/03/2017,15,0,8.3,91,6.7,1009.6
6069,14/03/2017,16,0,8.1,91.6,6.7,1009.3
6069,14/03/2017,17,0,8,90.5,6.9,1009.2
6069,14/03/2017,18,0,7.7,87.8,6,1009.8
6069,14/03/2017,19,0,6.6,87.9,5.1,1010.1
6069,14/03/2017,20,0,5.9,87.9,5.1,1010
6069,14/03/2017,21,0,5.8,85.2,5.5,1009.8
6069,14/03/2017,22,0,6.1,82.7,6.4,1009.6
6069,14/03/2017,23,0,6.4,82.5,7.7,1009.4
6069,15/03/2017,0,0,6.2,77.2,8.4,1009.6
6069,15/03/2017,1,0,5.9,73.7,8.5,1009.8
6069,15/03/2017,2,0,5.9,72.2,9.2,1010
6069,15/03/2017,3,0,5.8,71.6,8.8,1010
6069,15/03/2017,4,0,5.7,74.4,9.1,1010.4
6069,15/03/2017,5,0,5.5,75.3,8.2,1010.8
6069,15/03/2017,6,0,5.2,78,7.6,1011.3
6069,15/03/2017,7,0,5.5,77.5,7.4,1012.1
6069,15/03/2017,8,0,6,77,7.8,1012.8
6069,15/03/2017,9,0,6.5,76.1,9,1013.1
6069,15/03/2017,10,0,7.1,73,9.4,1013.7
6069,15/03/2017,11,0,7.5,70.6,9.7,1014
6069,15/03/2017,12,0,7.5,71,8.7,1014.4
6069,15/03/2017,13,0,7.8,69.9,9.1,1014.4
6069,15/03/2017,14,0,7.6,70.9,9.1,1014.3
6069,15/03/2017,15,0,7.4,71.6,8.8,1014.2
6069,15/03/2017,16,0,7.1,72.4,8.5,1014
6069,15/03/2017,17,0,6.8,73.3,8.2,1013.9
6069,15/03/2017,18,0,6,76.6,8.1,1013.8
6069,15/03/2017,19,0,5.3,80,6.5,1013.6
6069,15/03/2017,20,0,4.8,82.4,5.7,1013.4
6069,15/03/2017,21,0,4.4,81.7,4.1,1013.3
6069,15/03/2017,22,0,4.1,83.5,4.5,1013.2
6069,15/03/2017,23,0,3.9,88.5,4.7,1012.9
6069,16/03/2017,0,0,4.4,89.5,5.6,1012.8
6069,16/03/2017,1,0,4.6,87.5,5.5,1012.8
6069,16/03/2017,2,0,4.8,87.9,4.5,1012.2
6069,16/03/2017,3,0,5,89.3,3.9,1011.7
6069,16/03/2017,4,0,5.3,90.2,4.2,1011.3
6069,16/03/2017,5,0,5.3,92.1,3.5,1011.2
6069,16/03/2017,6,0,5.4,92.5,3.5,1010.9
6069,16/03/2017,7,0,5.5,91.8,3.6,1010.5
6069,16/03/2017,8,0,6.1,91,3.8,1010.2
6069,16/03/2017,9,0,7,88.6,3.7,1010.3
6069,16/03/2017,10,0,8.1,85.9,3.9,1010
6069,16/03/2017,11,0,9.4,82,3.7,1009.6
6069,16/03/2017,12,0,11.1,74.8,4.3,1008.8
6069,16/03/2017,13,0,11.7,66.8,5.9,1007.6
6069,16/03/2017,14,0,12.4,63.3,6.4,1006.6
6069,16/03/2017,15,0,13,61.5,7.2,1005.4
6069,16/03/2017,16,0,12.4,59.3,6.6,1004.3
6069,16/03/2017,17,0,11,62.5,6.4,1003.2
6069,16/03/2017,18,0,9.5,72.6,5.7,1002.2
6069,16/03/2017,19,0.6,8.6,79.9,5.2,1001.3
6069,16/03/2017,20,0,7.6,87.6,5.3,1000.6
6069,16/03/2017,21,0.8,7.2,89.8,5,999.4
6069,16/03/2017,22,0,6.8,91.6,5.3,998.3
6069,16/03/2017,23,0,6.8,90.7,5.3,997.2
6069,17/03/2017,0,0,6.7,90.1,6.2,996.2
6069,17/03/2017,1,1.7,6.1,90.8,7.2,995.8
6069,17/03/2017,2,0.7,4.2,89.9,5.1,996.1
6069,17/03/2017,3,0,3.3,91.5,3.5,995.6
6069,17/03/2017,4,0,3.4,91.9,4.2,995.3
6069,17/03/2017,5,0,3.1,90.6,4.5,995
6069,17/03/2017,6,0,3.1,89.4,4.8,994.9
6069,17/03/2017,7,0,3.4,87.9,4.9,994.8
6069,17/03/2017,8,0,4.4,81,6.2,995
6069,17/03/2017,9,0,5.2,74.8,7.7,994.6
6069,17/03/2017,10,0,5.4,72.9,7.6,994.3
6069,17/03/2017,11,0,5.8,67.8,8.1,994
6069,17/03/2017,12,0,6.3,64.1,8.8,993.6
6069,17/03/2017,13,0,6.2,67.4,8.3,993.3
6069,17/03/2017,14,0,5.8,63.7,9.4,992.8
6069,17/03/2017,15,0.2,5.3,68.9,8.1,992.4
6069,17/03/2017,16,0,4.4,79.8,6.8,992
6069,17/03/2017,17,0,5,73.2,6.6,991.6
6069,17/03/2017,18,0,4.2,75.1,5.6,991.1
6069,17/03/2017,19,0,3.4,80.4,4.5,990.5
6069,17/03/2017,20,0,2.9,85.2,4.1,990.1
6069,17/03/2017,21,0,2.3,87.8,3.1,989.7
6069,17/03/2017,22,0,2.1,88.8,2.9,988.7
6069,17/03/2017,23,0,2.4,88.8,2.7,987.8
6069,18/03/2017,0,0,2.8,89.6,2.8,986.4
6069,18/03/2017,1,0.5,2.9,91,2.7,984.9
6069,18/03/2017,2,1.4,2.8,92.2,2.8,983.4
6069,18/03/2017,3,2.2,2.4,92.3,2.3,982.2
6069,18/03/2017,4,2.4,1.3,92.1,2.4,980.9
6069,18/03/2017,5,0.8,0.1,93.1,2.2,980.1
6069,18/03/2017,6,0.9,0,94,2.3,980.2
6069,18/03/2017,7,0.6,0,94.5,3.6,981.2
6069,18/03/2017,8,1.4,0.1,94.7,3.3,982.5
6069,18/03/2017,9,0.3,0.5,94.9,3.1,983.6
6069,18/03/2017,10,0,2.5,93.7,4.5,984.5
6069,18/03/2017,11,0,4.3,82.3,6.5,985.2
6069,18/03/2017,12,0,5.5,71.7,8.1,986.2
6069,18/03/2017,13,0,5.6,64.6,8.8,987
6069,18/03/2017,14,0,5.6,64,8.3,987.9
6069,18/03/2017,15,0,5.6,64.9,8.4,988.7
6069,18/03/2017,16,0,5.7,59.9,7.4,989.6
6069,18/03/2017,17,0,5.1,59.2,7.2,990.9
6069,18/03/2017,18,0,3.6,66.9,6.1,991.9
6069,18/03/2017,19,0,2.6,71.7,5.1,992.6
6069,18/03/2017,20,0,1.9,75.4,4.3,993.4
6069,18/03/2017,21,0,1.3,79.8,3.7,994
6069,18/03/2017,22,0,1,82.1,3,994.6
6069,18/03/2017,23,0,0.2,84.4,2.4,994.7
6069,19/03/2017,0,0,-0.1,86.1,2.4,995.4
6069,19/03/2017,1,0,-0.3,87.3,2.2,995.9
6069,19/03/2017,2,0,-0.4,87.7,1.9,996
6069,19/03/2017,3,0,-0.9,88.2,1.8,995.5
6069,19/03/2017,4,0,-1.2,89.9,1.3,995.4
6069,19/03/2017,5,0,-1.1,90.5,1.5,995.3
6069,19/03/2017,6,0,-1.1,91,2.2,995
6069,19/03/2017,7,0,-0.7,91,2.5,994.6
6069,19/03/2017,8,0,-0.3,91.1,3,994.1
6069,19/03/2017,9,0,0.7,89.5,3.5,993.5
6069,19/03/2017,10,0,1.5,85.5,4.5,992.9
6069,19/03/2017,11,0,2.3,82.7,4.2,992.7
6069,19/03/2017,12,0,3.1,79.4,6.8,991.9
6069,19/03/2017,13,0.4,2.2,86.9,6.8,990.6
6069,19/03/2017,14,0.4,2.1,89.4,7.2,989.9
6069,19/03/2017,15,0.3,1.8,90,8.1,988.9
6069,19/03/2017,16,0.2,1.6,91,7.8,988
6069,19/03/2017,17,0.8,1.7,92,8,987.2
6069,19/03/2017,18,0.1,1.9,92.3,6.5,986.7
6069,19/03/2017,19,0.2,2.1,93,4.9,986.6
6069,19/03/2017,20,0,2.3,93.6,3.4,986.4
6069,19/03/2017,21,0.1,2.5,94.1,2.4,986.6
6069,19/03/2017,22,0.1,3.3,94.4,2.2,987
6069,19/03/2017,23,0.1,4.9,94.5,4.5,987.6
6069,20/03/2017,0,0,5.1,93.6,5,988.3
6069,20/03/2017,1,0,5.2,91.8,5.4,988.8
6069,20/03/2017,2,0,5.2,89.8,5,989.4
6069,20/03/2017,3,0,5.2,89.6,5.3,990.1
6069,20/03/2017,4,0,4.9,89.8,3,990.5
6069,20/03/2017,5,0,4.9,91.4,2.2,991.1
6069,20/03/2017,6,0,4.9,91.8,1.2,991.1
6069,20/03/2017,7,0,5,92.6,1.7,991.4
6069,20/03/2017,8,0,5.4,93,2.2,991.4
6069,20/03/2017,9,0,5.2,90.7,3,991.6
6069,20/03/2017,10,0,5,90.7,4.4,991.8
6069,20/03/2017,11,0,5.6,88.9,4.7,991.4
6069,20/03/2017,12,0,6.5,87.3,4.9,991
6069,20/03/2017,13,0,7.6,85,4.9,990.2
6069,20/03/2017,14,0,8.2,83.2,4.8,989.1
6069,20/03/2017,15,1.5,7.7,88.4,4.1,988.2
6069,20/03/2017,16,1,7.5,92.5,3.9,987.1
6069,20/03/2017,17,1.1,7.6,93.5,4.7,985.7
6069,20/03/2017,18,1.4,7.7,93.6,5,984.5
6069,20/03/2017,19,1.4,7.5,93.4,4.1,983.5
6069,20/03/2017,20,1.6,7.2,92.4,3.2,983
6069,20/03/2017,21,0.2,6.7,91.8,4.1,982.8
6069,20/03/2017,22,0.1,6.5,92.2,5.2,983.2
6069,20/03/2017,23,0,5.8,88.5,6.1,984
6069,21/03/2017,0,0,4.8,85.8,5,984.8
6069,21/03/2017,1,0,4.4,86.4,4.9,985.2
6069,21/03/2017,2,0,4.2,86.6,4.2,985.6
6069,21/03/2017,3,0,4.1,89.3,4.8,985.8
6069,21/03/2017,4,0,4.1,88.6,4.8,986.1
6069,21/03/2017,5,0,4,88.1,4.8,986.3
6069,21/03/2017,6,0,3.8,88.3,4.6,986.5
6069,21/03/2017,7,0,4.2,87.1,4.7,986.9
6069,21/03/2017,8,0,5.2,83.8,5.2,987.7
6069,21/03/2017,9,0,6.1,80.3,5.4,988
6069,21/03/2017,10,0,6.3,72.8,6.1,988.1
6069,21/03/2017,11,0,6.8,68.5,5.9,987.8
6069,21/03/2017,12,0.1,4.8,79.9,7.1,987.9
6069,21/03/2017,13,0.2,4.9,83.3,7.2,988.2
6069,21/03/2017,14,1.4,3.7,84.6,7,988.9
6069,21/03/2017,15,0.5,3.6,86.1,5.8,989.3
6069,21/03/2017,16,1.2,3.8,82,6.6,990
6069,21/03/2017,17,0,4.6,72.6,6.7,990.7
6069,21/03/2017,18,0,3.9,72.6,6.1,991.3
6069,21/03/2017,19,0,3.2,70.5,6.1,992.1
6069,21/03/2017,20,0.8,2.7,79,5.3,992.8
6069,21/03/2017,21,0.1,2.3,85.9,4.6,993.3
6069,21/03/2017,22,0,3.1,81,5.6,993.9
6069,21/03/2017,23,0.3,3.4,79.3,6.3,994.7
6069,22/03/2017,0,0.2,3.5,80.3,6.1,995.4
6069,22/03/2017,1,0,3.6,80.1,5.4,996
6069,22/03/2017,2,0,3.6,79.9,5.4,996.7
6069,22/03/2017,3,0,3.5,79.6,5.5,997.1
6069,22/03/2017,4,0,3.4,81.1,5,997.7
6069,22/03/2017,5,0,3.4,81,3.7,998.8
6069,22/03/2017,6,0,2.8,83.7,3.5,999.4
6069,22/03/2017,7,0,2.8,84.6,3.8,1000.5
6069,22/03/2017,8,0,4.3,79.2,4.6,1001.7
6069,22/03/2017,9,0,5.7,73.5,5,1002.6
6069,22/03/2017,10,0,6.6,65.1,6,1003.3
6069,22/03/2017,11,0,7.5,60.1,6,1003.8
6069,22/03/2017,12,0,8.1,56.5,6.5,1004.5
6069,22/03/2017,13,0,8.8,54.8,6.4,1005.1
6069,22/03/2017,14,0,8.2,54.9,5.8,1005.7
6069,22/03/2017,15,0,8.1,59.8,4.9,1005.9
6069,22/03/2017,16,0,8.1,61.3,5.1,1006.2
6069,22/03/2017,17,0,7.5,66.2,4.5,1006.8
6069,22/03/2017,18,0,6.5,68.3,3,1007.4
6069,22/03/2017,19,0,5.1,74.8,1.5,1008.4
6069,22/03/2017,20,0,4.1,79.6,1.4,1009.2
6069,22/03/2017,21,0,3.4,84.9,1.4,1009.8
6069,22/03/2017,22,0,2.8,87.8,1.6,1010.4
6069,22/03/2017,23,0,2.3,90.2,1.6,1011.1
6069,23/03/2017,0,0,1.6,91.7,1.1,1011.3
6069,23/03/2017,1,0,1,92.6,0.9,1011.6
6069,23/03/2017,2,0,0.4,93.6,1.1,1012.1
6069,23/03/2017,3,0,-0.7,94.1,0.4,1012.4
6069,23/03/2017,4,0,-1.5,94.6,0,1012.7
6069,23/03/2017,5,0,-2.2,94.7,0,1013
6069,23/03/2017,6,0,-2.4,94.9,0,1013.6
6069,23/03/2017,7,0,-1.6,95.2,0,1014.5
6069,23/03/2017,8,0.1,0.8,94.9,0.4,1015.7
6069,23/03/2017,9,0,2.9,94,0.9,1016.3
6069,23/03/2017,10,0,4.6,89.8,0.6,1016.6
6069,23/03/2017,11,0,5.7,68.5,0.9,1016.7
6069,23/03/2017,12,0,7.2,54.7,1.4,1016.6
6069,23/03/2017,13,0,8,51.3,2,1016.5
6069,23/03/2017,14,0,8.8,45.1,2.1,1016.2
6069,23/03/2017,15,0,8.9,44.8,2.5,1016
6069,23/03/2017,16,0,8.5,50.6,4,1015.9
6069,23/03/2017,17,0,7.2,55.2,3.8,1016.1
6069,23/03/2017,18,0,5.4,64.4,2.8,1016.7
6069,23/03/2017,19,0,2.9,73.4,2.4,1017.2
6069,23/03/2017,20,0,1.9,71,1.7,1017.5
6069,23/03/2017,21,0,1,73.1,1.4,1017.8
6069,23/03/2017,22,0,0.2,77.3,1,1018.2
6069,23/03/2017,23,0,-0.8,80.8,0.5,1018.5
6069,24/03/2017,0,0,-2,86.3,0.8,1018.7
6069,24/03/2017,1,0,-2.2,88.7,0.8,1018.7
6069,24/03/2017,2,0,-2.1,89.2,1.4,1019.1
6069,24/03/2017,3,0,-2,89.2,1.3,1019.4
6069,24/03/2017,4,0,-1.7,88.6,1.9,1019.4
6069,24/03/2017,5,0,-1.7,88,2,1019.7
6069,24/03/2017,6,0,-1.5,90,2.3,1020.2
6069,24/03/2017,7,0.1,-0.6,91.5,2.4,1021
6069,24/03/2017,8,0,1.4,89.6,2.1,1022
6069,24/03/2017,9,0,3.5,83,2.4,1022.6
6069,24/03/2017,10,0,4.9,74.8,2.9,1022.7
6069,24/03/2017,11,0,6.2,68.5,3.6,1022.9
6069,24/03/2017,12,0,7.5,67.6,4.4,1023
6069,24/03/2017,13,0,8.3,60.2,4.9,1023
6069,24/03/2017,14,0,8.6,55.9,4.7,1023.1
6069,24/03/2017,15,0,8.1,55,5.2,1023.2
6069,24/03/2017,16,0,7.1,62.4,5.4,1023.1
6069,24/03/2017,17,0,5.9,63.6,5.3,1022.8
6069,24/03/2017,18,0,4.9,73.5,4.2,1022.5
6069,24/03/2017,19,0,4.2,78.9,3.2,1022.6
6069,24/03/2017,20,0,3.7,82.1,3.4,1022.7
6069,24/03/2017,21,0,3.5,84.9,3.4,1022.7
6069,24/03/2017,22,0,3.6,86.2,4.1,1022.2
6069,24/03/2017,23,0,3.5,87.1,4.2,1022
6069,25/03/2017,0,0,3.8,87.1,4.6,1021.7
6069,25/03/2017,1,0,4,87.5,5.2,1021.5
6069,25/03/2017,2,0,4.3,88,4.9,1021.1
6069,25/03/2017,3,0,4.8,88,5.5,1020.5
6069,25/03/2017,4,0,5.3,89.2,6.4,1020.1
6069,25/03/2017,5,0,5.5,89.1,6.5,1019.7
6069,25/03/2017,6,0,5.6,88.4,7.1,1019.5
6069,25/03/2017,7,0,5.8,87.4,6.6,1019.4
6069,25/03/2017,8,0,6.5,84.5,7,1019.7
6069,25/03/2017,9,0,7.5,77.8,7.5,1020
6069,25/03/2017,10,0,8.4,65.1,7.5,1020.1
6069,25/03/2017,11,0,9.3,55.7,6.6,1020
6069,25/03/2017,12,0,9.8,51.1,6.3,1019.9
6069,25/03/2017,13,0,10,50.2,6.6,1019.5
6069,25/03/2017,14,0,9.9,61.3,6.4,1018.8
6069,25/03/2017,15,0,9.6,70,5.6,1018.4
6069,25/03/2017,16,0,8.9,76.2,6.4,1018.1
6069,25/03/2017,17,0,7.3,83.2,6.8,1017.4
6069,25/03/2017,18,0,6.9,86.1,4.5,1017.7
6069,25/03/2017,19,0,6.6,86.9,4.4,1017.9
6069,25/03/2017,20,0,6.5,87.3,4.1,1017.8
6069,25/03/2017,21,0,6.3,88.7,2.8,1017.6
6069,25/03/2017,22,0,6.2,89.2,3.9,1017.6
6069,25/03/2017,23,0,6,90.6,3.4,1017.2
6069,26/03/2017,0,0,5.9,91.4,2.3,1017.5
6069,26/03/2017,1,0,5.8,92.1,2.3,1017.4
6069,26/03/2017,2,0,5.7,92.2,1.7,1017.2
6069,26/03/2017,3,0,5.4,92.1,1,1016.9
6069,26/03/2017,4,0,5.3,92.3,1,1017
6069,26/03/2017,5,0,5.1,92.8,1.2,1016.8
6069,26/03/2017,6,0,5,93.3,1.8,1016.6
6069,26/03/2017,7,0,4.9,93.8,2.2,1016.9
6069,26/03/2017,8,0,4.7,94.1,2.1,1017.3
6069,26/03/2017,9,0,4.9,94.3,2.4,1017.6
6069,26/03/2017,10,0,5.6,93.9,2.4,1017.6
6069,26/03/2017,11,0,7,89.3,3.3,1017.6
6069,26/03/2017,12,0,8.9,81.5,3.4,1017.6
6069,26/03/2017,13,0,10.7,72.6,3.2,1017.6
6069,26/03/2017,14,0,12.1,67.2,3.2,1017.3
6069,26/03/2017,15,0,12.9,65.1,3.3,1017
6069,26/03/2017,16,0,13.2,63.1,3.5,1016.5
6069,26/03/2017,17,0,12.3,65.3,4,1016.2
6069,26/03/2017,18,0,10,72.4,3.6,1016
6069,26/03/2017,19,0,7.6,82.4,3.6,1016.2
6069,26/03/2017,20,0,6.3,87.8,4.3,1016.6
6069,26/03/2017,21,0,5.4,90.7,4.2,1016.8
6069,26/03/2017,22,0,5.1,92.7,3.5,1016.8
6069,26/03/2017,23,0,4.7,93.4,3.1,1016.5
6069,27/03/2017,0,0,4.2,94,3.7,1016.4
6069,27/03/2017,1,0,3.9,94.5,3.6,1016.2
6069,27/03/2017,2,0,3.5,94.6,3.7,1016
6069,27/03/2017,3,0,3.6,94.9,3.3,1015.6
6069,27/03/2017,4,0,3.5,94.9,3.2,1015.4
6069,27/03/2017,5,0,3.5,95,3.2,1015.3
6069,27/03/2017,6,0,3.6,95.1,3.6,1015.2
6069,27/03/2017,7,0,3.9,95.2,3.5,1015.1
6069,27/03/2017,8,0,4.4,95.3,3.5,1015.1
6069,27/03/2017,9,0,5.2,95.4,3.5,1015.2
